iso3,city,year,pm25_concentration
USA,Baraboo WI/USA,2012.0,7.7
USA,Baraboo WI/USA,2013.0,7.0
USA,Baraboo WI/USA,2014.0,7.3
USA,Baraboo WI/USA,2015.0,7.1
USA,Baraboo WI/USA,2016.0,6.5
USA,Baraboo WI/USA,2017.0,6.2
USA,Baraboo WI/USA,2018.0,6.6
USA,Baraboo WI/USA,2019.0,7.3
ESP,Barcelona/ESP,2010.0,17.164
ESP,Barcelona/ESP,2011.0,15.632
ESP,Barcelona/ESP,2012.0,18.47
ESP,Barcelona/ESP,2013.0,15.243
ESP,Barcelona/ESP,2014.0,18.6
ESP,Barcelona/ESP,2015.0,16.514
ESP,Barcelona/ESP,2016.0,14.419
ESP,Barcelona/ESP,2017.0,15.023
ESP,Barcelona/ESP,2018.0,14.567
ESP,Barcelona/ESP,2019.0,15.362
GBR,Barnstaple/GBR,2013.0,10.027
GBR,Barnstaple/GBR,2014.0,9.081
GBR,Barnstaple/GBR,2015.0,9.588
GBR,Barnstaple/GBR,2016.0,10.701
GBR,Barnstaple/GBR,2017.0,9.153
GBR,Barnstaple/GBR,2018.0,6.929
GBR,Barnstaple/GBR,2019.0,8.141
CHE,Basel/CHE,2010.0,
CHE,Basel/CHE,2011.0,13.6
CHE,Basel/CHE,2012.0,12.5
CHE,Basel/CHE,2013.0,13.6
CHE,Basel/CHE,2014.0,9.1
CHE,Basel/CHE,2015.0,11.5
CHE,Basel/CHE,2016.0,10.1
CHE,Basel/CHE,2017.0,11.467
CHE,Basel/CHE,2018.0,13.4
CHE,Basel/CHE,2019.0,11.3
ITA,Bassano Del Grappa/ITA,2010.0,
ITA,Bassano Del Grappa/ITA,2013.0,19.267
ITA,Bassano Del Grappa/ITA,2014.0,16.544
ITA,Bassano Del Grappa/ITA,2015.0,20.443
ITA,Bassano Del Grappa/ITA,2016.0,18.25
ITA,Bassano Del Grappa/ITA,2017.0,19.992
ITA,Bassano Del Grappa/ITA,2018.0,17.075
ITA,Bassano Del Grappa/ITA,2019.0,16.119
USA,Baton Rouge LA/USA,2010.0,10.833
USA,Baton Rouge LA/USA,2011.0,10.4
USA,Baton Rouge LA/USA,2012.0,9.667
USA,Baton Rouge LA/USA,2013.0,8.667
USA,Baton Rouge LA/USA,2014.0,8.967
USA,Baton Rouge LA/USA,2015.0,8.8
USA,Baton Rouge LA/USA,2016.0,9.067
USA,Baton Rouge LA/USA,2017.0,8.333
USA,Baton Rouge LA/USA,2018.0,9.233
USA,Baton Rouge LA/USA,2019.0,8.833
USA,Bay City MI/USA,2010.0,8.2
USA,Bay City MI/USA,2011.0,7.7
USA,Bay City MI/USA,2012.0,7.7
USA,Bay City MI/USA,2013.0,7.5
USA,Bay City MI/USA,2014.0,8.2
USA,Bay City MI/USA,2015.0,7.7
USA,Bay City MI/USA,2016.0,6.8
USA,Bay City MI/USA,2017.0,6.8
USA,Bay City MI/USA,2018.0,7.1
USA,Bay City MI/USA,2019.0,6.8
FRA,Bayonne/FRA,2010.0,
FRA,Bayonne/FRA,2013.0,11.585
FRA,Bayonne/FRA,2014.0,8.032
FRA,Bayonne/FRA,2015.0,11.515
FRA,Bayonne/FRA,2016.0,7.405
FRA,Bayonne/FRA,2017.0,6.716
FRA,Bayonne/FRA,2018.0,8.785
FRA,Bayonne/FRA,2019.0,6.475
FRA,Beaumarches/FRA,2013.0,9.078
FRA,Beaumarches/FRA,2014.0,9.887
FRA,Beaumarches/FRA,2015.0,8.665
FRA,Beaumarches/FRA,2016.0,7.707
FRA,Beaumarches/FRA,2017.0,10.538
FRA,Beaumarches/FRA,2018.0,6.95
FRA,Beaumarches/FRA,2019.0,6.494
FRA,Beauvais/FRA,2013.0,16.562
FRA,Beauvais/FRA,2014.0,15.015
FRA,Beauvais/FRA,2015.0,14.343
FRA,Beauvais/FRA,2016.0,14.61
FRA,Beauvais/FRA,2017.0,13.496
FRA,Beauvais/FRA,2018.0,12.75
FRA,Beauvais/FRA,2019.0,11.072
USA,Beaver Dam WI/USA,2010.0,9.5
USA,Beaver Dam WI/USA,2011.0,9.4
USA,Beaver Dam WI/USA,2012.0,8.9
USA,Beaver Dam WI/USA,2013.0,7.9
USA,Beaver Dam WI/USA,2014.0,8.5
USA,Beaver Dam WI/USA,2015.0,7.5
USA,Beaver Dam WI/USA,2016.0,7.2
USA,Beaver Dam WI/USA,2017.0,5.8
USA,Beaver Dam WI/USA,2018.0,7.5
USA,Beaver Dam WI/USA,2019.0,7.7
ISR,Beer Sheva/ISR,2012.0,24.1
ISR,Beer Sheva/ISR,2013.0,23.4
ISR,Beer Sheva/ISR,2014.0,23.2
ISR,Beer Sheva/ISR,2015.0,25.3
ISR,Beer Sheva/ISR,2016.0,18.6
ISR,Beer Sheva/ISR,2017.0,17.8
ISR,Beer Sheva/ISR,2018.0,15.9
ISR,Beer Sheva/ISR,2019.0,17.1
CHN,Beijing/CHN,2011.0,99.093
CHN,Beijing/CHN,2012.0,90.517
CHN,Beijing/CHN,2013.0,93.353
CHN,Beijing/CHN,2014.0,85.665
CHN,Beijing/CHN,2015.0,80.11
CHN,Beijing/CHN,2016.0,72.035
CHN,Beijing/CHN,2017.0,58.829
CHN,Beijing/CHN,2018.0,50.282
CHN,Beijing/CHN,2019.0,37.04
DEU,Belau/DEU,2010.0,16.209
DEU,Belau/DEU,2013.0,11.61
DEU,Belau/DEU,2014.0,
DEU,Belau/DEU,2015.0,9.868
DEU,Belau/DEU,2016.0,8.956
DEU,Belau/DEU,2017.0,9.352
DEU,Belau/DEU,2018.0,9.247
DEU,Belau/DEU,2019.0,10.25
ITA,Belluno/ITA,2010.0,18.732
ITA,Belluno/ITA,2013.0,16.181
ITA,Belluno/ITA,2014.0,13.624
ITA,Belluno/ITA,2015.0,14.54
ITA,Belluno/ITA,2016.0,13.375
ITA,Belluno/ITA,2017.0,15.32
ITA,Belluno/ITA,2018.0,14.129
ITA,Belluno/ITA,2019.0,13.425
CZE,Belotin/CZE,2010.0,
CZE,Belotin/CZE,2013.0,25.325
CZE,Belotin/CZE,2014.0,30.614
CZE,Belotin/CZE,2015.0,22.229
CZE,Belotin/CZE,2016.0,29.294
CZE,Belotin/CZE,2017.0,23.289
CZE,Belotin/CZE,2018.0,23.577
CZE,Belotin/CZE,2019.0,17.684
ITA,Benevento/ITA,2013.0,19.307
ITA,Benevento/ITA,2014.0,19.181
ITA,Benevento/ITA,2015.0,24.312
ITA,Benevento/ITA,2016.0,35.77
ITA,Benevento/ITA,2017.0,20.474
ITA,Benevento/ITA,2018.0,16.392
ITA,Benevento/ITA,2019.0,16.442
ESP,Benicasim/ESP,2010.0,7.875
ESP,Benicasim/ESP,2013.0,7.274
ESP,Benicasim/ESP,2014.0,5.275
ESP,Benicasim/ESP,2015.0,7.032
ESP,Benicasim/ESP,2016.0,4.498
ESP,Benicasim/ESP,2017.0,5.035
ESP,Benicasim/ESP,2018.0,6.598
ESP,Benicasim/ESP,2019.0,6.714
USA,Bennington VT/USA,2010.0,6.9
USA,Bennington VT/USA,2011.0,7.3
USA,Bennington VT/USA,2012.0,6.7
USA,Bennington VT/USA,2013.0,6.0
USA,Bennington VT/USA,2014.0,6.3
USA,Bennington VT/USA,2015.0,6.3
USA,Bennington VT/USA,2016.0,5.0
USA,Bennington VT/USA,2017.0,5.2
USA,Bennington VT/USA,2018.0,6.0
USA,Bennington VT/USA,2019.0,5.6
ITA,Bergamo/ITA,2010.0,27.355
ITA,Bergamo/ITA,2013.0,23.173
ITA,Bergamo/ITA,2014.0,20.195
ITA,Bergamo/ITA,2015.0,25.673
ITA,Bergamo/ITA,2016.0,22.072
ITA,Bergamo/ITA,2017.0,26.351
ITA,Bergamo/ITA,2018.0,21.326
ITA,Bergamo/ITA,2019.0,20.143
NOR,Bergen/NOR,2010.0,11.841
NOR,Bergen/NOR,2013.0,8.664
NOR,Bergen/NOR,2014.0,8.514
NOR,Bergen/NOR,2015.0,6.182
NOR,Bergen/NOR,2016.0,6.225
NOR,Bergen/NOR,2017.0,5.247
NOR,Bergen/NOR,2018.0,5.883
NOR,Bergen/NOR,2019.0,5.628
DEU,Berlin/DEU,2010.0,21.334
DEU,Berlin/DEU,2013.0,16.365
DEU,Berlin/DEU,2014.0,20.171
DEU,Berlin/DEU,2015.0,16.29
DEU,Berlin/DEU,2016.0,16.056
DEU,Berlin/DEU,2017.0,14.987
DEU,Berlin/DEU,2018.0,15.514
DEU,Berlin/DEU,2019.0,13.239
CHE,Bern/CHE,2010.0,
CHE,Bern/CHE,2011.0,20.3
CHE,Bern/CHE,2012.0,16.4
CHE,Bern/CHE,2013.0,18.4
CHE,Bern/CHE,2014.0,11.2
CHE,Bern/CHE,2015.0,13.413
CHE,Bern/CHE,2016.0,12.5
CHE,Bern/CHE,2017.0,12.364
CHE,Bern/CHE,2018.0,13.097
CHE,Bern/CHE,2019.0,10.706
DEU,Bernau Bei Berlin/DEU,2010.0,
DEU,Bernau Bei Berlin/DEU,2013.0,14.603
DEU,Bernau Bei Berlin/DEU,2014.0,19.759
DEU,Bernau Bei Berlin/DEU,2015.0,14.219
DEU,Bernau Bei Berlin/DEU,2016.0,15.238
DEU,Bernau Bei Berlin/DEU,2017.0,15.911
DEU,Bernau Bei Berlin/DEU,2018.0,15.139
DEU,Bernau Bei Berlin/DEU,2019.0,12.866
CZE,Beroun/CZE,2010.0,18.252
CZE,Beroun/CZE,2013.0,12.649
CZE,Beroun/CZE,2014.0,12.485
CZE,Beroun/CZE,2015.0,14.456
CZE,Beroun/CZE,2016.0,17.444
CZE,Beroun/CZE,2017.0,18.73
CZE,Beroun/CZE,2018.0,22.552
CZE,Beroun/CZE,2019.0,15.585
FRA,Besancon/FRA,2010.0,14.199
FRA,Besancon/FRA,2013.0,15.817
FRA,Besancon/FRA,2014.0,13.939
FRA,Besancon/FRA,2015.0,15.035
FRA,Besancon/FRA,2016.0,12.842
FRA,Besancon/FRA,2017.0,11.662
FRA,Besancon/FRA,2018.0,12.061
FRA,Besancon/FRA,2019.0,9.166
FRA,Bethune/FRA,2010.0,
FRA,Bethune/FRA,2013.0,18.414
FRA,Bethune/FRA,2014.0,13.334
FRA,Bethune/FRA,2015.0,14.058
FRA,Bethune/FRA,2016.0,13.862
FRA,Bethune/FRA,2017.0,13.39
FRA,Bethune/FRA,2018.0,13.745
FRA,Bethune/FRA,2019.0,11.762
FRA,Bettancourt La Ferree/FRA,2013.0,14.834
FRA,Bettancourt La Ferree/FRA,2014.0,10.964
FRA,Bettancourt La Ferree/FRA,2015.0,11.944
FRA,Bettancourt La Ferree/FRA,2016.0,17.912
FRA,Bettancourt La Ferree/FRA,2017.0,11.179
FRA,Bettancourt La Ferree/FRA,2018.0,12.04
FRA,Bettancourt La Ferree/FRA,2019.0,9.374
POL,Biala Podlaska/POL,2010.0,26.994
POL,Biala Podlaska/POL,2013.0,20.439
POL,Biala Podlaska/POL,2014.0,25.799
POL,Biala Podlaska/POL,2015.0,26.346
POL,Biala Podlaska/POL,2016.0,85.0
POL,Biala Podlaska/POL,2017.0,24.62
POL,Biala Podlaska/POL,2018.0,23.017
POL,Biala Podlaska/POL,2019.0,19.867
POL,Bialystok/POL,2010.0,23.727
POL,Bialystok/POL,2013.0,19.861
POL,Bialystok/POL,2014.0,20.723
POL,Bialystok/POL,2015.0,20.268
POL,Bialystok/POL,2016.0,18.276
POL,Bialystok/POL,2017.0,17.255
POL,Bialystok/POL,2018.0,17.687
POL,Bialystok/POL,2019.0,14.639
DEU,Bielefeld/DEU,2010.0,
DEU,Bielefeld/DEU,2013.0,16.437
DEU,Bielefeld/DEU,2014.0,16.095
DEU,Bielefeld/DEU,2015.0,14.299
DEU,Bielefeld/DEU,2016.0,14.191
DEU,Bielefeld/DEU,2017.0,13.942
DEU,Bielefeld/DEU,2018.0,14.201
DEU,Bielefeld/DEU,2019.0,11.548
ITA,Biella/ITA,2010.0,
ITA,Biella/ITA,2013.0,14.091
ITA,Biella/ITA,2014.0,11.916
ITA,Biella/ITA,2015.0,15.78
ITA,Biella/ITA,2016.0,13.86
ITA,Biella/ITA,2017.0,16.041
ITA,Biella/ITA,2018.0,12.834
ITA,Biella/ITA,2019.0,10.302
POL,Bielsko Biala/POL,2010.0,42.346
POL,Bielsko Biala/POL,2013.0,33.561
POL,Bielsko Biala/POL,2014.0,28.652
POL,Bielsko Biala/POL,2015.0,25.895
POL,Bielsko Biala/POL,2016.0,28.373
POL,Bielsko Biala/POL,2017.0,31.558
POL,Bielsko Biala/POL,2018.0,32.394
POL,Bielsko Biala/POL,2019.0,24.609
NLD,Biest Houtakker/NLD,2010.0,
NLD,Biest Houtakker/NLD,2013.0,16.703
NLD,Biest Houtakker/NLD,2014.0,14.268
NLD,Biest Houtakker/NLD,2015.0,12.27
NLD,Biest Houtakker/NLD,2016.0,11.052
NLD,Biest Houtakker/NLD,2017.0,11.122
NLD,Biest Houtakker/NLD,2018.0,12.775
NLD,Biest Houtakker/NLD,2019.0,10.869
USA,Birmingham Hoover AL/USA,2010.0,12.525
USA,Birmingham Hoover AL/USA,2011.0,12.4
USA,Birmingham Hoover AL/USA,2012.0,10.925
USA,Birmingham Hoover AL/USA,2013.0,10.25
USA,Birmingham Hoover AL/USA,2014.0,11.0
USA,Birmingham Hoover AL/USA,2015.0,10.2
USA,Birmingham Hoover AL/USA,2016.0,9.2
USA,Birmingham Hoover AL/USA,2017.0,9.375
USA,Birmingham Hoover AL/USA,2018.0,9.075
USA,Birmingham Hoover AL/USA,2019.0,9.0
USA,Bishop CA/USA,2010.0,7.0
USA,Bishop CA/USA,2011.0,8.1
USA,Bishop CA/USA,2012.0,6.6
USA,Bishop CA/USA,2013.0,8.0
USA,Bishop CA/USA,2014.0,7.9
USA,Bishop CA/USA,2015.0,7.0
USA,Bishop CA/USA,2016.0,6.6
USA,Bishop CA/USA,2017.0,8.0
USA,Bishop CA/USA,2018.0,7.0
USA,Bishop CA/USA,2019.0,5.2
USA,Bismarck ND/USA,2010.0,7.8
USA,Bismarck ND/USA,2011.0,6.3
USA,Bismarck ND/USA,2012.0,6.1
USA,Bismarck ND/USA,2013.0,5.45
USA,Bismarck ND/USA,2014.0,4.7
USA,Bismarck ND/USA,2015.0,5.05
USA,Bismarck ND/USA,2016.0,3.9
USA,Bismarck ND/USA,2017.0,6.05
USA,Bismarck ND/USA,2018.0,6.15
USA,Bismarck ND/USA,2019.0,4.5
USA,Bloomington IN/USA,2010.0,12.0
USA,Bloomington IN/USA,2011.0,10.5
USA,Bloomington IN/USA,2012.0,9.2
USA,Bloomington IN/USA,2013.0,9.2
USA,Bloomington IN/USA,2014.0,9.4
USA,Bloomington IN/USA,2015.0,8.25
USA,Bloomington IN/USA,2016.0,7.1
USA,Bloomington IN/USA,2017.0,7.2
USA,Bloomington IN/USA,2018.0,8.55
USA,Bloomington IN/USA,2019.0,7.5
POL,Bochnia/POL,2010.0,
POL,Bochnia/POL,2013.0,29.799
POL,Bochnia/POL,2014.0,29.51
POL,Bochnia/POL,2015.0,29.21
POL,Bochnia/POL,2016.0,29.141
POL,Bochnia/POL,2017.0,30.617
POL,Bochnia/POL,2018.0,28.834
POL,Bochnia/POL,2019.0,23.078
DEU,Bodenteich/DEU,2013.0,11.821
DEU,Bodenteich/DEU,2014.0,11.713
DEU,Bodenteich/DEU,2015.0,9.316
DEU,Bodenteich/DEU,2016.0,11.469
DEU,Bodenteich/DEU,2017.0,9.611
DEU,Bodenteich/DEU,2018.0,10.923
DEU,Bodenteich/DEU,2019.0,8.101
CZE,Bohusovice Nad Ohri/CZE,2013.0,20.534
CZE,Bohusovice Nad Ohri/CZE,2014.0,21.085
CZE,Bohusovice Nad Ohri/CZE,2015.0,17.729
CZE,Bohusovice Nad Ohri/CZE,2016.0,16.523
CZE,Bohusovice Nad Ohri/CZE,2017.0,16.516
CZE,Bohusovice Nad Ohri/CZE,2018.0,17.312
CZE,Bohusovice Nad Ohri/CZE,2019.0,14.203
ITA,Bologna/ITA,2010.0,19.394
ITA,Bologna/ITA,2013.0,17.359
ITA,Bologna/ITA,2014.0,16.268
ITA,Bologna/ITA,2015.0,19.136
ITA,Bologna/ITA,2016.0,17.33
ITA,Bologna/ITA,2017.0,19.194
ITA,Bologna/ITA,2018.0,16.32
ITA,Bologna/ITA,2019.0,15.035
FRA,Bordeaux/FRA,2010.0,
FRA,Bordeaux/FRA,2013.0,14.484
FRA,Bordeaux/FRA,2014.0,12.527
FRA,Bordeaux/FRA,2015.0,14.468
FRA,Bordeaux/FRA,2016.0,12.296
FRA,Bordeaux/FRA,2017.0,12.049
FRA,Bordeaux/FRA,2018.0,10.629
FRA,Bordeaux/FRA,2019.0,12.026
ITA,Borgaro Torinese/ITA,2013.0,26.823
ITA,Borgaro Torinese/ITA,2014.0,22.83
ITA,Borgaro Torinese/ITA,2015.0,26.383
ITA,Borgaro Torinese/ITA,2016.0,23.273
ITA,Borgaro Torinese/ITA,2017.0,27.46
ITA,Borgaro Torinese/ITA,2018.0,22.088
ITA,Borgaro Torinese/ITA,2019.0,19.276
ITA,Borgo Valsugana/ITA,2010.0,
ITA,Borgo Valsugana/ITA,2013.0,17.218
ITA,Borgo Valsugana/ITA,2014.0,19.413
ITA,Borgo Valsugana/ITA,2015.0,19.962
ITA,Borgo Valsugana/ITA,2016.0,18.341
ITA,Borgo Valsugana/ITA,2017.0,17.474
ITA,Borgo Valsugana/ITA,2018.0,15.651
ITA,Borgo Valsugana/ITA,2019.0,15.194
ITA,Borgomanero/ITA,2013.0,19.333
ITA,Borgomanero/ITA,2014.0,13.766
ITA,Borgomanero/ITA,2015.0,17.671
ITA,Borgomanero/ITA,2016.0,16.646
ITA,Borgomanero/ITA,2017.0,18.869
ITA,Borgomanero/ITA,2018.0,14.829
ITA,Borgomanero/ITA,2019.0,14.945
ITA,Borgosesia/ITA,2010.0,
ITA,Borgosesia/ITA,2013.0,17.158
ITA,Borgosesia/ITA,2014.0,13.956
ITA,Borgosesia/ITA,2015.0,16.571
ITA,Borgosesia/ITA,2016.0,14.765
ITA,Borgosesia/ITA,2017.0,17.898
ITA,Borgosesia/ITA,2018.0,13.829
ITA,Borgosesia/ITA,2019.0,13.322
DEU,Bosel/DEU,2010.0,15.258
DEU,Bosel/DEU,2013.0,13.163
DEU,Bosel/DEU,2014.0,15.416
DEU,Bosel/DEU,2015.0,12.448
DEU,Bosel/DEU,2016.0,13.236
DEU,Bosel/DEU,2017.0,11.89
DEU,Bosel/DEU,2018.0,13.315
DEU,Bosel/DEU,2019.0,10.272
USA,Boston Cambridge Newton MA NH/USA,2010.0,7.8
USA,Boston Cambridge Newton MA NH/USA,2011.0,8.033
USA,Boston Cambridge Newton MA NH/USA,2012.0,7.62
USA,Boston Cambridge Newton MA NH/USA,2013.0,7.417
USA,Boston Cambridge Newton MA NH/USA,2014.0,7.133
USA,Boston Cambridge Newton MA NH/USA,2015.0,6.4
USA,Boston Cambridge Newton MA NH/USA,2016.0,5.517
USA,Boston Cambridge Newton MA NH/USA,2017.0,5.467
USA,Boston Cambridge Newton MA NH/USA,2018.0,5.783
USA,Boston Cambridge Newton MA NH/USA,2019.0,6.05
USA,Boulder CO/USA,2010.0,6.85
USA,Boulder CO/USA,2011.0,6.1
USA,Boulder CO/USA,2012.0,6.7
USA,Boulder CO/USA,2013.0,6.55
USA,Boulder CO/USA,2014.0,6.8
USA,Boulder CO/USA,2015.0,6.05
USA,Boulder CO/USA,2016.0,6.05
USA,Boulder CO/USA,2017.0,6.25
USA,Boulder CO/USA,2018.0,6.9
USA,Boulder CO/USA,2019.0,6.6
FRA,Bourdeaux/FRA,2013.0,5.264
FRA,Bourdeaux/FRA,2014.0,7.264
FRA,Bourdeaux/FRA,2015.0,6.146
FRA,Bourdeaux/FRA,2016.0,5.341
FRA,Bourdeaux/FRA,2017.0,5.576
FRA,Bourdeaux/FRA,2018.0,5.646
FRA,Bourdeaux/FRA,2019.0,4.79
GBR,Bournemouth/GBR,2010.0,
GBR,Bournemouth/GBR,2013.0,9.185
GBR,Bournemouth/GBR,2014.0,8.169
GBR,Bournemouth/GBR,2015.0,7.486
GBR,Bournemouth/GBR,2016.0,7.489
GBR,Bournemouth/GBR,2017.0,10.751
GBR,Bournemouth/GBR,2018.0,11.364
GBR,Bournemouth/GBR,2019.0,11.828
DEU,Brandenburg An Der Havel/DEU,2010.0,20.221
DEU,Brandenburg An Der Havel/DEU,2013.0,12.698
DEU,Brandenburg An Der Havel/DEU,2014.0,17.933
DEU,Brandenburg An Der Havel/DEU,2015.0,13.503
DEU,Brandenburg An Der Havel/DEU,2016.0,14.025
DEU,Brandenburg An Der Havel/DEU,2017.0,15.005
DEU,Brandenburg An Der Havel/DEU,2018.0,13.89
DEU,Brandenburg An Der Havel/DEU,2019.0,11.142
ROU,Brasov/ROU,2010.0,14.486
ROU,Brasov/ROU,2013.0,15.583
ROU,Brasov/ROU,2014.0,13.222
ROU,Brasov/ROU,2015.0,16.704
ROU,Brasov/ROU,2016.0,18.015
ROU,Brasov/ROU,2017.0,25.866
ROU,Brasov/ROU,2018.0,21.34
ROU,Brasov/ROU,2019.0,17.149
NLD,Breda/NLD,2010.0,16.718
NLD,Breda/NLD,2013.0,14.527
NLD,Breda/NLD,2014.0,14.369
NLD,Breda/NLD,2015.0,13.235
NLD,Breda/NLD,2016.0,11.266
NLD,Breda/NLD,2017.0,12.729
NLD,Breda/NLD,2018.0,12.618
NLD,Breda/NLD,2019.0,9.808
DEU,Bremen/DEU,2010.0,15.653
DEU,Bremen/DEU,2013.0,12.731
DEU,Bremen/DEU,2014.0,14.734
DEU,Bremen/DEU,2015.0,11.649
DEU,Bremen/DEU,2016.0,11.509
DEU,Bremen/DEU,2017.0,11.641
DEU,Bremen/DEU,2018.0,12.966
DEU,Bremen/DEU,2019.0,11.014
DEU,Bremerhaven/DEU,2010.0,
DEU,Bremerhaven/DEU,2013.0,14.904
DEU,Bremerhaven/DEU,2014.0,13.675
DEU,Bremerhaven/DEU,2015.0,10.283
DEU,Bremerhaven/DEU,2016.0,12.207
DEU,Bremerhaven/DEU,2017.0,11.55
DEU,Bremerhaven/DEU,2018.0,12.315
DEU,Bremerhaven/DEU,2019.0,11.093
ITA,Breo/ITA,2013.0,25.214
ITA,Breo/ITA,2014.0,15.969
ITA,Breo/ITA,2015.0,18.378
ITA,Breo/ITA,2016.0,18.218
ITA,Breo/ITA,2017.0,19.876
ITA,Breo/ITA,2018.0,17.253
ITA,Breo/ITA,2019.0,15.05
ITA,Brescia/ITA,2010.0,30.728
ITA,Brescia/ITA,2013.0,31.466
ITA,Brescia/ITA,2014.0,22.512
ITA,Brescia/ITA,2015.0,26.72
ITA,Brescia/ITA,2016.0,25.85
ITA,Brescia/ITA,2017.0,26.818
ITA,Brescia/ITA,2018.0,22.901
ITA,Brescia/ITA,2019.0,21.551
FRA,Brest/FRA,2010.0,14.678
FRA,Brest/FRA,2013.0,10.442
FRA,Brest/FRA,2014.0,12.836
FRA,Brest/FRA,2015.0,9.131
FRA,Brest/FRA,2016.0,6.429
FRA,Brest/FRA,2017.0,7.532
FRA,Brest/FRA,2018.0,7.825
FRA,Brest/FRA,2019.0,7.487
NLD,Breukelen/NLD,2013.0,13.432
NLD,Breukelen/NLD,2014.0,12.746
NLD,Breukelen/NLD,2015.0,12.409
NLD,Breukelen/NLD,2016.0,9.441
NLD,Breukelen/NLD,2017.0,10.377
NLD,Breukelen/NLD,2018.0,11.959
NLD,Breukelen/NLD,2019.0,9.804
USA,Bridgeport Stamford Norwalk CT/USA,2010.0,8.95
USA,Bridgeport Stamford Norwalk CT/USA,2011.0,9.8
USA,Bridgeport Stamford Norwalk CT/USA,2012.0,8.85
USA,Bridgeport Stamford Norwalk CT/USA,2013.0,8.25
USA,Bridgeport Stamford Norwalk CT/USA,2014.0,9.0
USA,Bridgeport Stamford Norwalk CT/USA,2015.0,9.1
USA,Bridgeport Stamford Norwalk CT/USA,2016.0,8.8
USA,Bridgeport Stamford Norwalk CT/USA,2017.0,7.15
USA,Bridgeport Stamford Norwalk CT/USA,2018.0,7.75
USA,Bridgeport Stamford Norwalk CT/USA,2019.0,7.75
GBR,Brighton/GBR,2010.0,
GBR,Brighton/GBR,2013.0,11.182
GBR,Brighton/GBR,2014.0,9.56
GBR,Brighton/GBR,2015.0,9.318
GBR,Brighton/GBR,2016.0,9.019
GBR,Brighton/GBR,2017.0,8.915
GBR,Brighton/GBR,2018.0,8.89
GBR,Brighton/GBR,2019.0,12.418
ITA,Brindisi/ITA,2010.0,
ITA,Brindisi/ITA,2013.0,11.693
ITA,Brindisi/ITA,2014.0,11.247
ITA,Brindisi/ITA,2015.0,15.102
ITA,Brindisi/ITA,2016.0,12.805
ITA,Brindisi/ITA,2017.0,13.015
ITA,Brindisi/ITA,2018.0,12.525
ITA,Brindisi/ITA,2019.0,11.849
GBR,Bristol/GBR,2010.0,14.211
GBR,Bristol/GBR,2013.0,12.809
GBR,Bristol/GBR,2014.0,13.147
GBR,Bristol/GBR,2015.0,10.247
GBR,Bristol/GBR,2016.0,11.661
GBR,Bristol/GBR,2017.0,9.653
GBR,Bristol/GBR,2018.0,12.038
GBR,Bristol/GBR,2019.0,10.759
AUT,Brixlegg/AUT,2010.0,
AUT,Brixlegg/AUT,2013.0,16.116
AUT,Brixlegg/AUT,2014.0,10.672
AUT,Brixlegg/AUT,2015.0,12.1
AUT,Brixlegg/AUT,2016.0,11.067
AUT,Brixlegg/AUT,2017.0,10.788
AUT,Brixlegg/AUT,2018.0,12.212
AUT,Brixlegg/AUT,2019.0,10.077
CZE,Brno/CZE,2010.0,23.754
CZE,Brno/CZE,2013.0,21.067
CZE,Brno/CZE,2014.0,18.998
CZE,Brno/CZE,2015.0,20.69
CZE,Brno/CZE,2016.0,17.322
CZE,Brno/CZE,2017.0,18.44
CZE,Brno/CZE,2018.0,19.864
CZE,Brno/CZE,2019.0,15.384
ITA,Brufa/ITA,2013.0,11.809
ITA,Brufa/ITA,2014.0,11.213
ITA,Brufa/ITA,2015.0,13.312
ITA,Brufa/ITA,2016.0,12.053
ITA,Brufa/ITA,2017.0,10.501
ITA,Brufa/ITA,2018.0,11.361
ITA,Brufa/ITA,2019.0,10.944
IRL,Bruff/IRL,2013.0,12.451
IRL,Bruff/IRL,2014.0,16.255
IRL,Bruff/IRL,2015.0,12.028
IRL,Bruff/IRL,2016.0,12.049
IRL,Bruff/IRL,2017.0,10.571
IRL,Bruff/IRL,2018.0,10.139
IRL,Bruff/IRL,2019.0,16.038
BEL,Brugge/BEL,2010.0,18.914
BEL,Brugge/BEL,2013.0,16.668
BEL,Brugge/BEL,2014.0,15.189
BEL,Brugge/BEL,2015.0,12.943
BEL,Brugge/BEL,2016.0,13.041
BEL,Brugge/BEL,2017.0,13.504
BEL,Brugge/BEL,2018.0,13.291
BEL,Brugge/BEL,2019.0,12.393
DEU,Brunsbuttel/DEU,2010.0,17.142
DEU,Brunsbuttel/DEU,2013.0,13.194
DEU,Brunsbuttel/DEU,2014.0,15.139
DEU,Brunsbuttel/DEU,2015.0,12.23
DEU,Brunsbuttel/DEU,2016.0,11.874
DEU,Brunsbuttel/DEU,2017.0,11.657
DEU,Brunsbuttel/DEU,2018.0,12.349
DEU,Brunsbuttel/DEU,2019.0,
USA,Brunswick GA/USA,2010.0,10.6
USA,Brunswick GA/USA,2011.0,8.9
USA,Brunswick GA/USA,2012.0,7.5
USA,Brunswick GA/USA,2013.0,8.2
USA,Brunswick GA/USA,2014.0,8.6
USA,Brunswick GA/USA,2015.0,7.3
USA,Brunswick GA/USA,2016.0,7.9
USA,Brunswick GA/USA,2017.0,7.5
USA,Brunswick GA/USA,2018.0,6.3
USA,Brunswick GA/USA,2019.0,7.6
BEL,Brussels/BEL,2010.0,19.953
